,adv_3y,adv_count,adv_end,adv_first,adv_place,adv_points,adv_start,als_3y,als_count,als_end,als_first,als_place,als_points,als_start,division,end_date,id,int_count,int_end,int_first,int_place,int_points,int_start,nov_count,nov_end,nov_first,nov_place,nov_points,nov_start,region,role
8111,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2015,13296.0,0.0,,0.0,0.0,0.0,,1.0,September 2015,0.0,0.0,1.0,September 2015,Europe,follower
8112,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13297.0,2.0,November 2017,0.0,1.0,7.0,June 2017,8.0,April 2017,1.0,2.0,27.0,September 2015,Europe,follower
8113,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13300.0,5.0,November 2017,0.0,0.0,11.0,March 2017,5.0,October 2016,0.0,2.0,21.0,October 2015,East Coast,follower
8114,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2016,13302.0,0.0,,0.0,0.0,0.0,,5.0,September 2016,0.0,1.0,15.0,January 2016,East Coast,follower
8115,28.0,4.0,November 2017,1.0,2.0,28.0,August 2017,0.0,0.0,,0.0,0.0,0.0,,Advanced,November 2017,13304.0,7.0,May 2017,1.0,4.0,33.0,September 2016,4.0,August 2016,0.0,3.0,19.0,January 2016,East Coast,follower
8116,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2017,13311.0,0.0,,0.0,0.0,0.0,,5.0,August 2017,1.0,1.0,19.0,February 2017,East Coast,follower
8117,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13312.0,2.0,November 2017,0.0,0.0,3.0,September 2016,4.0,August 2016,1.0,2.0,20.0,September 2015,East Coast,leader
8118,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,April 2017,13313.0,0.0,,0.0,0.0,0.0,,6.0,April 2017,0.0,2.0,16.0,September 2015,West Coast,leader
8119,46.0,9.0,March 2017,1.0,4.0,46.0,September 2016,12.0,5.0,October 2017,1.0,0.0,12.0,April 2017,All-Star,October 2017,13314.0,5.0,April 2016,1.0,3.0,30.0,November 2015,2.0,October 2015,1.0,2.0,20.0,September 2015,West Coast,leader
8120,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2016,13315.0,0.0,,0.0,0.0,0.0,,2.0,September 2016,1.0,2.0,16.0,September 2015,West Coast,follower
8121,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13316.0,1.0,November 2017,0.0,0.0,3.0,November 2017,9.0,July 2017,0.0,1.0,21.0,September 2015,West Coast,leader
8122,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2015,13317.0,0.0,,0.0,0.0,0.0,,1.0,September 2015,0.0,0.0,1.0,September 2015,West Coast,leader
8123,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2015,13318.0,0.0,,0.0,0.0,0.0,,1.0,September 2015,0.0,0.0,1.0,September 2015,West Coast,follower
8124,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2016,13319.0,0.0,,0.0,0.0,0.0,,6.0,November 2016,1.0,1.0,18.0,September 2015,West Coast,leader
8125,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2015,13320.0,0.0,,0.0,0.0,0.0,,2.0,November 2015,0.0,0.0,2.0,September 2015,West Coast,follower
8126,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2017,13322.0,0.0,,0.0,0.0,0.0,,1.0,July 2017,0.0,0.0,1.0,July 2017,East Coast,leader
8127,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,March 2016,13326.0,0.0,,0.0,0.0,0.0,,2.0,March 2016,1.0,2.0,20.0,January 2016,East Coast,leader
8128,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2017,13328.0,0.0,,0.0,0.0,0.0,,1.0,July 2017,0.0,0.0,1.0,July 2017,East Coast,follower
8129,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13330.0,1.0,October 2017,0.0,0.0,1.0,October 2017,5.0,May 2017,0.0,2.0,24.0,September 2015,Other,leader
8130,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2017,13331.0,0.0,,0.0,0.0,0.0,,2.0,October 2017,0.0,0.0,6.0,September 2015,Other,follower
8131,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2017,13332.0,0.0,,0.0,0.0,0.0,,3.0,March 2017,0.0,0.0,3.0,September 2015,Other,follower
8132,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2016,13333.0,0.0,,0.0,0.0,0.0,,2.0,September 2016,0.0,0.0,2.0,September 2015,Other,leader
8133,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2016,13336.0,0.0,,0.0,0.0,0.0,,5.0,September 2016,1.0,1.0,20.0,January 2016,West Coast,leader
8134,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2016,13341.0,0.0,,0.0,0.0,0.0,,1.0,November 2016,1.0,1.0,15.0,November 2016,West Coast,follower
8135,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13342.0,0.0,,0.0,0.0,0.0,,3.0,November 2017,1.0,1.0,17.0,November 2016,West Coast,leader
8136,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2017,13343.0,0.0,,0.0,0.0,0.0,,6.0,November 2017,0.0,0.0,7.0,May 2016,West Coast,follower
8137,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,February 2017,13345.0,0.0,,0.0,0.0,0.0,,1.0,February 2017,0.0,0.0,1.0,February 2017,West Coast,follower
8138,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2017,13349.0,0.0,,0.0,0.0,0.0,,4.0,February 2017,0.0,1.0,15.0,September 2015,West Coast,follower
8139,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2017,13350.0,0.0,,0.0,0.0,0.0,,9.0,November 2017,0.0,1.0,14.0,September 2015,West Coast,follower
8140,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13351.0,1.0,November 2017,0.0,0.0,1.0,November 2017,7.0,November 2016,1.0,1.0,16.0,September 2015,West Coast,leader
8141,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2015,13352.0,0.0,,0.0,0.0,0.0,,1.0,September 2015,0.0,0.0,1.0,September 2015,West Coast,leader
8142,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2016,13353.0,0.0,,0.0,0.0,0.0,,5.0,October 2016,0.0,1.0,15.0,September 2015,West Coast,leader
8143,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2017,13355.0,0.0,,0.0,0.0,0.0,,3.0,June 2017,0.0,0.0,4.0,September 2015,West Coast,leader
8144,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2017,13356.0,0.0,,0.0,0.0,0.0,,6.0,September 2017,0.0,1.0,16.0,September 2015,West Coast,leader
8145,1.0,1.0,December 2017,0.0,0.0,1.0,December 2017,0.0,0.0,,0.0,0.0,0.0,,Advanced,December 2017,13357.0,7.0,October 2017,1.0,3.0,31.0,March 2016,2.0,November 2015,1.0,2.0,18.0,September 2015,Europe,leader
8146,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2017,13358.0,1.0,June 2017,0.0,0.0,1.0,June 2017,6.0,January 2017,1.0,2.0,20.0,September 2015,Europe,follower
8147,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13359.0,0.0,,0.0,0.0,0.0,,6.0,October 2017,1.0,2.0,22.0,September 2015,Europe,leader
8148,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2015,13360.0,0.0,,0.0,0.0,0.0,,2.0,November 2015,0.0,0.0,2.0,September 2015,Europe,follower
8149,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2015,13361.0,0.0,,0.0,0.0,0.0,,1.0,September 2015,0.0,0.0,1.0,September 2015,Europe,leader
8150,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2017,13362.0,0.0,,0.0,0.0,0.0,,1.0,August 2017,1.0,1.0,10.0,August 2017,Midwest,leader
8151,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13363.0,10.0,October 2017,1.0,1.0,27.0,September 2016,3.0,July 2016,0.0,2.0,15.0,January 2016,Midwest,follower
8152,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2016,13364.0,0.0,,0.0,0.0,0.0,,4.0,June 2016,1.0,1.0,15.0,March 2016,Midwest,leader
8153,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2016,13365.0,0.0,,0.0,0.0,0.0,,3.0,October 2016,0.0,3.0,22.0,August 2016,Midwest,follower
8154,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13366.0,0.0,,0.0,0.0,0.0,,5.0,October 2017,0.0,1.0,15.0,August 2016,Midwest,leader
8155,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,April 2017,13368.0,0.0,,0.0,0.0,0.0,,1.0,April 2017,0.0,0.0,1.0,April 2017,Midwest,follower
8156,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2017,13370.0,0.0,,0.0,0.0,0.0,,2.0,September 2017,0.0,0.0,2.0,January 2017,Midwest,leader
8157,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2017,13374.0,0.0,,0.0,0.0,0.0,,2.0,October 2017,0.0,1.0,13.0,August 2016,Midwest,follower
8158,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2015,13376.0,0.0,,0.0,0.0,0.0,,1.0,September 2015,0.0,1.0,12.0,September 2015,Midwest,leader
8159,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13377.0,0.0,,0.0,0.0,0.0,,7.0,October 2017,1.0,2.0,26.0,September 2015,Midwest,follower
8160,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13378.0,2.0,October 2017,0.0,0.0,5.0,August 2016,4.0,June 2016,1.0,2.0,22.0,September 2015,Midwest,follower
8161,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2016,13379.0,0.0,,0.0,0.0,0.0,,2.0,June 2016,0.0,0.0,2.0,September 2015,Midwest,follower
8162,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2015,13380.0,0.0,,0.0,0.0,0.0,,1.0,August 2015,1.0,0.0,5.0,August 2015,Europe,follower
8163,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2015,13381.0,0.0,,0.0,0.0,0.0,,1.0,August 2015,0.0,0.0,4.0,August 2015,Europe,leader
8164,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2017,13382.0,0.0,,0.0,0.0,0.0,,3.0,May 2017,1.0,1.0,15.0,August 2015,Europe,follower
8165,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,February 2017,13383.0,0.0,,0.0,0.0,0.0,,1.0,February 2017,0.0,0.0,1.0,February 2017,East Coast,leader
8166,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2017,13386.0,0.0,,0.0,0.0,0.0,,5.0,September 2017,0.0,2.0,15.0,January 2017,East Coast,leader
8167,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13390.0,0.0,,0.0,0.0,0.0,,4.0,October 2017,0.0,2.0,18.0,July 2017,East Coast,leader
8168,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2017,13394.0,0.0,,0.0,0.0,0.0,,1.0,January 2017,0.0,0.0,4.0,January 2017,Europe,follower
8169,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2017,13399.0,0.0,,0.0,0.0,0.0,,2.0,July 2017,1.0,1.0,12.0,May 2017,East Coast,follower
8170,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2016,13401.0,0.0,,0.0,0.0,0.0,,1.0,January 2016,0.0,1.0,10.0,January 2016,East Coast,follower
8171,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2017,13403.0,0.0,,0.0,0.0,0.0,,2.0,November 2017,0.0,1.0,9.0,May 2017,East Coast,follower
8172,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13404.0,0.0,,0.0,0.0,0.0,,7.0,November 2017,1.0,2.0,23.0,October 2015,Europe,leader
8173,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2017,13405.0,0.0,,0.0,0.0,0.0,,2.0,June 2017,0.0,0.0,2.0,October 2015,Europe,leader
8174,25.0,8.0,November 2017,1.0,1.0,25.0,November 2016,0.0,0.0,,0.0,0.0,0.0,,Advanced,November 2017,13406.0,6.0,October 2016,0.0,3.0,31.0,November 2015,1.0,October 2015,1.0,1.0,15.0,October 2015,West Coast,follower
8175,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2017,13407.0,0.0,,0.0,0.0,0.0,,5.0,January 2017,0.0,2.0,23.0,October 2015,Europe,follower
8176,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2016,13408.0,0.0,,0.0,0.0,0.0,,2.0,May 2016,0.0,1.0,7.0,October 2015,Other,follower
8177,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2017,13409.0,0.0,,0.0,0.0,0.0,,4.0,December 2017,0.0,0.0,7.0,October 2015,Other,follower
8178,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2017,13410.0,0.0,,0.0,0.0,0.0,,5.0,December 2017,0.0,0.0,9.0,October 2015,Other,leader
8179,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,February 2017,13411.0,0.0,,0.0,0.0,0.0,,3.0,February 2017,0.0,0.0,3.0,October 2015,Other,follower
8180,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13412.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Other,follower
8181,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13413.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Other,leader
8182,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13414.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Other,leader
8183,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13415.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Other,follower
8184,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13416.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Other,follower
8185,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2016,13418.0,0.0,,0.0,0.0,0.0,,1.0,July 2016,0.0,0.0,2.0,July 2016,East Coast,leader
8186,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2017,13423.0,0.0,,0.0,0.0,0.0,,1.0,July 2017,0.0,0.0,1.0,July 2017,East Coast,follower
8187,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2017,13424.0,0.0,,0.0,0.0,0.0,,2.0,May 2017,0.0,0.0,2.0,November 2016,Midwest,follower
8188,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2017,13426.0,0.0,,0.0,0.0,0.0,,3.0,September 2017,0.0,1.0,10.0,April 2017,East Coast,leader
8189,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13428.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,1.0,8.0,October 2015,East Coast,leader
8190,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2016,13429.0,0.0,,0.0,0.0,0.0,,2.0,October 2016,0.0,0.0,5.0,October 2015,East Coast,follower
8191,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2017,13430.0,0.0,,0.0,0.0,0.0,,3.0,March 2017,0.0,1.0,8.0,April 2016,Europe,leader
8192,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2016,13433.0,0.0,,0.0,0.0,0.0,,2.0,November 2016,0.0,0.0,3.0,July 2016,Europe,follower
8193,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2016,13436.0,0.0,,0.0,0.0,0.0,,3.0,August 2016,0.0,2.0,17.0,February 2016,Europe,leader
8194,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2017,13442.0,0.0,,0.0,0.0,0.0,,1.0,October 2017,0.0,0.0,2.0,October 2017,Europe,leader
8195,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2017,13443.0,0.0,,0.0,0.0,0.0,,2.0,March 2017,0.0,0.0,2.0,December 2016,Europe,follower
8196,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2017,13444.0,0.0,,0.0,0.0,0.0,,2.0,August 2017,0.0,0.0,3.0,May 2017,Europe,leader
8197,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,February 2017,13447.0,0.0,,0.0,0.0,0.0,,1.0,February 2017,0.0,0.0,1.0,February 2017,Europe,follower
8198,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13449.0,1.0,October 2017,0.0,0.0,2.0,October 2017,3.0,June 2017,0.0,2.0,17.0,October 2016,Europe,follower
8199,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2017,13451.0,0.0,,0.0,0.0,0.0,,1.0,November 2017,0.0,0.0,1.0,November 2017,Europe,follower
8200,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13455.0,9.0,November 2017,1.0,1.0,22.0,April 2016,2.0,November 2015,0.0,2.0,20.0,October 2015,Europe,follower
8201,4.0,1.0,May 2017,0.0,0.0,4.0,May 2017,0.0,0.0,,0.0,0.0,0.0,,Advanced,May 2017,13456.0,11.0,January 2017,0.0,3.0,32.0,March 2016,2.0,January 2016,1.0,2.0,25.0,October 2015,Europe,leader
8202,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Advanced,October 2017,13457.0,6.0,October 2017,0.0,3.0,32.0,October 2016,6.0,May 2016,0.0,1.0,15.0,October 2015,Europe,follower
8203,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2017,13458.0,0.0,,0.0,0.0,0.0,,3.0,May 2017,0.0,1.0,10.0,October 2015,Europe,follower
8204,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,April 2016,13459.0,0.0,,0.0,0.0,0.0,,3.0,April 2016,1.0,1.0,17.0,October 2015,Europe,follower
8205,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13460.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Europe,follower
8206,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13461.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Other,leader
8207,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2015,13462.0,0.0,,0.0,0.0,0.0,,1.0,October 2015,0.0,0.0,1.0,October 2015,Other,leader
8208,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2017,13463.0,4.0,June 2017,0.0,1.0,12.0,June 2016,2.0,May 2016,1.0,1.0,16.0,October 2015,Other,follower
8209,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2017,13464.0,0.0,,0.0,0.0,0.0,,4.0,March 2017,0.0,1.0,9.0,October 2015,Other,follower
8210,50.0,13.0,September 2017,1.0,5.0,50.0,August 2016,3.0,2.0,November 2017,0.0,0.0,3.0,October 2017,All-Star,November 2017,13465.0,6.0,June 2016,1.0,3.0,31.0,February 2016,5.0,January 2016,0.0,2.0,23.0,October 2015,West Coast,leader
8211,1.0,1.0,November 2017,0.0,0.0,1.0,November 2017,0.0,0.0,,0.0,0.0,0.0,,Advanced,November 2017,13466.0,7.0,September 2017,1.0,3.0,32.0,August 2016,3.0,January 2016,0.0,3.0,20.0,November 2015,West Coast,follower
8212,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2015,13467.0,0.0,,0.0,0.0,0.0,,1.0,November 2015,0.0,0.0,1.0,November 2015,West Coast,leader
8213,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,13468.0,0.0,,0.0,0.0,0.0,,3.0,October 2017,1.0,2.0,24.0,November 2015,West Coast,follower
8214,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2016,13469.0,0.0,,0.0,0.0,0.0,,2.0,October 2016,0.0,1.0,7.0,October 2015,West Coast,follower
8215,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,July 2017,13470.0,0.0,,0.0,0.0,0.0,,4.0,July 2017,0.0,1.0,15.0,October 2015,West Coast,follower
8216,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2016,13471.0,0.0,,0.0,0.0,0.0,,5.0,February 2016,0.0,2.0,17.0,October 2015,West Coast,follower
8217,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2017,13472.0,0.0,,0.0,0.0,0.0,,4.0,October 2017,0.0,1.0,9.0,October 2015,West Coast,leader
8218,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,July 2017,13474.0,0.0,,0.0,0.0,0.0,,5.0,July 2017,1.0,1.0,15.0,July 2016,Europe,follower
8219,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13476.0,1.0,November 2017,0.0,0.0,1.0,November 2017,4.0,July 2016,1.0,1.0,16.0,January 2016,Europe,leader
8220,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2017,13477.0,0.0,,0.0,0.0,0.0,,6.0,November 2017,1.0,1.0,15.0,May 2017,Europe,follower
8221,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2017,13484.0,0.0,,0.0,0.0,0.0,,1.0,May 2017,0.0,0.0,1.0,May 2017,Europe,leader
8222,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2016,13496.0,0.0,,0.0,0.0,0.0,,1.0,September 2016,0.0,0.0,1.0,September 2016,Europe,leader
8223,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,March 2017,13497.0,0.0,,0.0,0.0,0.0,,4.0,March 2017,1.0,1.0,18.0,September 2016,Europe,follower
8224,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2017,13498.0,0.0,,0.0,0.0,0.0,,3.0,December 2017,0.0,0.0,3.0,June 2016,Europe,leader
8225,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2017,13499.0,0.0,,0.0,0.0,0.0,,2.0,May 2017,0.0,0.0,2.0,September 2016,Europe,follower
8226,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2017,13500.0,0.0,,0.0,0.0,0.0,,3.0,July 2017,0.0,1.0,8.0,July 2016,Europe,leader
8227,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2017,13503.0,0.0,,0.0,0.0,0.0,,1.0,November 2017,0.0,0.0,1.0,November 2017,Europe,leader
8228,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2017,13504.0,0.0,,0.0,0.0,0.0,,1.0,August 2017,0.0,0.0,1.0,August 2017,Europe,follower
8229,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2016,13505.0,0.0,,0.0,0.0,0.0,,5.0,November 2016,0.0,2.0,19.0,November 2015,Europe,follower
8230,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2015,13506.0,0.0,,0.0,0.0,0.0,,1.0,November 2015,0.0,0.0,1.0,November 2015,Europe,follower
